customer_id,internal_id,obligor_name,obligor_internal_risk_rating,tin,country,industry_code,industry_code_type,internal_credit_facility_id,origination_date,maturity_date,credit_facility_type,credit_facility_purpose,committed_exposure_global,utilized_exposure_global,credit_facility_currency,probability_of_default,loss_given_default,exposure_at_default,non_accrual_date,days_principal_or_interest_past_due,participation_flag,participation_interest,net_income_current,total_assets_current,long_term_debt,current_assets_current,current_liabilities_current,guarantor_flag,guarantor_internal_id,guarantor_name,guarantor_tin,guarantor_internal_risk_rating,entity_internal_id,entity_name,entity_internal_risk_rating,date_of_financials,date_of_last_audit,cash_marketable_securities,accounts_receivable_current,inventory_current,fixed_assets,total_assets_prior_year,current_liabilities_prior_year,short_term_debt,capital_expenditures,asc_326_20,special_purpose_entity_flag,other_credit_facility_type_description,original_internal_id,stock_exchange,ticker_symbol,cusip,original_internal_credit_facility_id,line_reported_on_fr_y_9c,line_of_business,cumulative_charge_offs,days_principal_or_interest_past_due.1,lien_position,security_type,interest_rate_variability,interest_rate_index,interest_rate_spread,interest_rate_ceiling,interest_rate_floor,interest_income_tax_status,guarantor_internal_risk_rating.1,entity_internal_risk_rating.1,net_sales_current,net_sales_prior_year,operating_income,depreciation_amortization,interest_expense,accounts_receivable_prior_year,inventory_prior_year,current_assets_prior_year,tangible_assets,total_assets_current.1,accounts_payable_current,accounts_payable_prior_year,current_maturities_of_long_term_debt,long_term_debt.1,minority_interest,total_liabilities,retained_earnings,lower_of_cost_or_market_flag,snc_internal_credit_id,renewal_date,prepayment_penalty_flag,entity_industry_code,leveraged_loan_flag,disposition_flag,disposition_schedule_shift,syndicated_loan_flag,target_hold,pcd_noncredit_discount,committed_exposure_global_par_value,utilized_exposure_global_par_value,committed_exposure_global_fair_value,utilized_exposure_global_fair_value,obligor_lei,primary_source_of_repayment_lei
CUSTU94TZF,"bad,value
",Individual,CCC,12-3456789,US,999999,NAICS,FAC3RNH9N,2016-12-15,2032-10-02,0,17,41638671,INVALID,EUR,0.1229,0.6399,11028229.0,2023-09-26,91.0,5,0.9586,11483550,583729953,67590867.0,47609854,142367511,3,GRTY46FUA,Guarantee Corp,98-7654321,C,ENTT2ODYA,Trust,C,2000-09-25,2003-10-24,182171943,5857972,60583563,116260863,997869327,55786135,47578210,3665314,2230508,2,Term Loan,VAL1962,Generic Text,Generic Text,840147,VAL2667,3,Generic Text,20748,62027,6,3,2,1,6.2469,3.3888,5.4757,2,Generic Text,Generic Text,828412,671386,252785,149092,10653,977891,789091,685837,539015,547310,285847,338413,95330,170772,715046,270693,370188,2,VAL6589,2020-01-01,2,797775,2,6,Generic Text,2,3.7369,799036,224289,492634,615394,304346,63IWTAQP214X72LQOQ1A,Z7Q9ZIQ3BNDJ9QZIFKNB
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,444519559,78584557,3,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Individual,AAA,2016-07-04,2001-03-06,222079387,99228182,14579728,187526830,97645626,136819075,6682522,18431914,2766423,1,Term Loan,VAL9036,Generic Text,Generic Text,162052,VAL5869,1,Generic Text,389866,313559,7,2,6,0,4.4836,4.2262,2.1038,1,Generic Text,Generic Text,809022,408241,357888,216495,668771,27652,412575,99434,540343,448026,516894,261319,985959,454496,229002,766947,63490,1,VAL9169,2019-07-15,2,322815,2,9,Generic Text,0,9.3527,831110,530365,237304,497543,892128,OKO136MMO9DXU09DOUF4,59DLP4VIY961OVR32P6U
CUSTBKYY2C,OBLJQJ5PM,XYZ Inc,BBB,12-3456789,GB,999999,NAICS,FACZ9RGIK,2010-03-02,2027-03-04,9,21,36985229,26652080,USD,0.0884,0.6828,12931193.0,2010-12-29,52.0,4,0.3854,4819502,555272235,93907036.0,56302393,108955496,1,GRTZIGT5P,Guarantee Corp,98-7654321,AAA,ENTD7AZLR,Entity LLC,BB,2003-02-01,2004-08-17,88820562,83823354,22315604,92748116,278871561,18699402,23726284,12787040,2950553,1,Term Loan,VAL9533,Generic Text,Generic Text,129097,VAL1569,6,Generic Text,88833,983896,4,8,9,6,1.5099,8.2728,9.1382,2,Generic Text,Generic Text,493173,799844,684836,226251,639635,639844,9662,202621,430139,301181,450321,324329,948722,658331,470139,498371,921998,2,VAL5739,2020-01-01,1,958019,1,5,Generic Text,1,0.3063,815048,342137,74856,826042,192123,ANYNE6SUMVJJ71OGO5I5,GS3AX7OKR0CV2IFNDUSV
CUSTF0WN6A,OBLPOMUU0,ABC Corp,CCC,abcde123,US,999999,SIC,FAC1O9HWF,2018-05-05,2031-09-20,1,10,36291597,29785605,INR,0.0276,0.6592,14740341.0,2018-07-13,137.0,1,0.229,13913021,929228695,15734510.0,12545540,35443617,1,GRTTZB8VI,Individual,98-7654321,BB,ENTXA079C,Entity LLC,C,2014-03-06,2020-06-27,299723937,75126720,21858827,85552614,563399142,73267262,9549069,6231994,bad,2,Term Loan,VAL4622,Generic Text,Generic Text,507429,VAL3066,5,Generic Text,543342,673324,1,3,0,5,9.701,1.0283,6.6399,1,Generic Text,Generic Text,665567,730159,371442,983963,909356,640482,140168,563222,958654,470342,512839,547625,239929,753863,4343,859133,267060,1,VAL3189,2020-01-01,3,878254,2,8,Generic Text,4,8.6434,127989,789632,720430,600546,39770,BWYW6XILMSZ8QD386AXC,738RHBWGI875F8BKE98O
"CUST,001","OBL
001",ABC Corp,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,162842259,77703860,4,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Individual,BB,2017-01-10,2004-03-13,29997163,16937686,4769787,37396585,566777555,189474838,48445371,12953167,7264605,2,Term Loan,VAL7518,Generic Text,Generic Text,112933,VAL2557,4,Generic Text,91207,823787,7,3,5,2,3.0893,2.5521,4.4931,2,Generic Text,Generic Text,487862,228929,244879,28215,334839,510515,938410,289053,813368,414595,666391,413914,149035,112357,982821,169280,192736,2,VAL6242,2019-07-15,2,965093,1,0,Generic Text,0,1.2432,291239,936199,87088,44366,507157,33C2V9EJHAQJG119LO59,7GA74JR4AFSAXAGVL8YR
"CUST,001","OBL
001",XYZ Inc,,abcde123,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,##,loss,huge,,302843681,84979000,bad,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,BB,2007-07-16,2004-03-18,67379428,25046113,35580281,2911196,280902070,199796491,11353677,12383928,2266901,1,Term Loan,VAL7661,Generic Text,Generic Text,160747,VAL2839,2,Generic Text,229239,312372,5,1,1,0,1.6812,8.6238,0.4998,2,Generic Text,Generic Text,641455,392546,397604,123134,393063,847835,538991,667285,386930,974283,616033,395398,555650,94961,178316,620526,192421,2,VAL9794,2023-12-31,2,511399,1,4,Generic Text,4,3.4412,576200,943891,961692,612708,103129,O7AU8WZ0S49UOE55VN1X,DDY2QFKC6HUSFA2298VC
CUSTIR1Y5X,OBL0N8I5Q,XYZ Inc,BBB,abcde123,DE,999999,NAICS,FACCAV3QT,2012-02-20,2028-06-27,0,26,34646845,19260040,USD,0.0509,0.7409,2539687.0,2015-07-17,122.0,5,0.1073,5147076,798389991,91198734.0,77677560,51295357,bad,GRTLRHJ4L,Individual,98-7654321,C,ENT5FH2QK,"bad,value
",C,2015-08-29,corrupt,52358718,24002125,58638419,138434483,924409765,170080527,24038648,950598,3744252,2,Term Loan,VAL3525,Generic Text,Generic Text,731127,VAL5063,9,Generic Text,750981,73294,2,8,0,6,8.4591,0.129,3.3358,1,Generic Text,Generic Text,854923,826383,44035,186138,583984,962136,783833,417979,291027,1343,293129,437020,618632,96931,52153,729752,341018,3,VAL4154,2023-12-31,3,653970,1,0,Generic Text,4,2.0706,643070,397130,259057,204435,768776,4L659CYSH3WAAB2DWN6N,RR8ZOE17T0HFTBJ1C04E
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,87469376,176397516,1,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Entity LLC,BB,2014-09-20,2019-02-28,142571066,46088811,17303970,41176362,320644202,7594779,25040574,8623427,2124214,1,Term Loan,VAL2461,Generic Text,Generic Text,377790,VAL3959,0,Generic Text,932234,804572,1,1,9,2,4.3917,3.7429,8.1752,1,Generic Text,Generic Text,791390,84914,30255,635692,255565,90245,503893,32181,938481,550190,336554,702399,815376,700773,214642,89831,844584,1,VAL1520,2019-07-15,1,81418,1,1,Generic Text,3,8.5749,561285,443497,921315,916656,394003,3CNNACIIEZQY661F4DY6,W90JPFDBO1ULUE80YGJ4
CUSTNYFF1Q,OBL3BUJFA,ABC Corp,CCC,12-3456789,DE,541512,GICS,FACUF5PV5,2006-07-04,2033-04-13,13,3,45091919,13603913,INR,0.2222,0.7355,15576416.0,2004-05-18,3.0,1,0.8403,-3156686,27466026,98661289.0,195786429,92634984,3,GRTJ5Y8LH,Guarantee Corp,98-7654321,AAA,ENT81BRTP,Entity LLC,AAA,2006-08-06,2003-06-10,259352177,3268007,62327444,111719684,294397893,109908416,39189410,4753855,7608602,1,Term Loan,VAL2087,Generic Text,Generic Text,223688,VAL9602,9,Generic Text,40860,982623,3,7,8,8,6.7667,3.5053,7.6722,1,Generic Text,Generic Text,915238,400107,358722,699451,110308,232056,180669,348064,476913,73259,83447,573903,397892,482467,237939,365624,182237,3,VAL9492,2020-01-01,2,349954,2,1,Generic Text,0,0.7224,873253,626055,35944,588927,584214,7G6HFMHGBJ9RXZOHS1KV,3JHQKL158ZNYR2XRBVXZ
CUSTPKE1DX,OBLYHXMU0,Individual,CCC,12-3456789,DE,999999,SIC,FAC0V5VOI,2009-11-22,2027-09-09,12,7,10361191,31646351,GBP,0.0833,0.3983,14296637.0,2021-09-23,150.0,2,0.2246,14351662,89864895,83776784.0,296962138,186171850,1,GRTFIYYXD,Individual,98-7654321,AAA,ENTZ3FSGP,Entity LLC,BB,2015-04-21,2009-10-31,57841666,89528823,22696818,209939739,617555634,111167085,3675901,1070150,9728272,2,Term Loan,VAL9498,Generic Text,Generic Text,766683,VAL4913,3,Generic Text,754171,9719,3,3,0,1,6.6683,8.7735,3.5912,1,Generic Text,Generic Text,926440,13799,46278,94402,674047,808364,880375,467677,341896,846906,72966,253612,841307,571120,978139,23251,224044,1,VAL2588,2019-07-15,1,419444,2,4,Generic Text,4,7.634,630459,409900,997328,35061,371604,J9MR133RSWSILBK46D9I,E261BXRGXV2PFZW7G7P3
"CUST,001","OBL
001",ABC Corp,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,430378946,178382645,3,"GRT,00X",Individual,NA#,XX,"ENT,00X",Individual,C,2008-10-20,2014-04-07,42246541,20419204,45112181,209630087,361950940,144320874,4360807,19661801,2395414,2,Term Loan,VAL4629,Generic Text,Generic Text,559038,VAL1529,7,Generic Text,477687,369963,8,7,0,9,0.2406,2.3384,4.8382,1,Generic Text,Generic Text,203229,117939,696036,786041,753173,518947,872731,909898,50233,863801,330767,679644,470293,24383,721351,249625,964515,1,VAL8109,2019-07-15,1,613061,1,6,Generic Text,4,4.9063,922243,622402,404112,906048,941824,40DF2ER4VTRVD9SDQSOZ,T157J0A4VYXDSJCTOHXF
CUST3NMRPW,OBLYWOHDZ,XYZ Inc,CCC,12-3456789,ZZ,999999,GICS,FACJ0L2FS,2000-03-22,1900-01-01,11,1,8795951,17986726,INR,9.038786734671277,20.61974927361392,19757945.0,2002-08-13,21.0,2,0.2316,16239976,518483454,68852681.0,290708793,12544171008,2,GRTWVNQN7,Guarantee Corp,98-7654321,C,ENTZASSGL,Entity LLC,AAA,2004-08-05,1900-01-01,100331850,22429486,71455627,200334293,57936084669,85587396,568855952,6994940,2603804,2,Term Loan,VAL2733,Generic Text,Generic Text,847107,VAL4701,0,Generic Text,663384,787558,2,6,1,1,7.8392,3.0863,4.3273,2,Generic Text,Generic Text,381188,605428,186212,216654,380679,259610,567109,639902,523062,280987,11688,556675,421751,47115,561430,508629,786501,1,VAL1984,2023-12-31,3,536956,1,0,Generic Text,1,9.3202,592866,328429,308591,880180,539110,XWVXMWC0QHNDBX5758Y8,H7S9AH2UWLJD5B5OVXF2
"bad,value
",OBLIOXQYA,XYZ Inc,BBB,12-3456789,US,999999,SIC,FACDMFVLW,2022-04-04,2025-01-12,1,3,39627358,37797491,USD,0.1109,0.2565,5997383.0,2023-02-03,123.0,4,0.5159,-1037091,317981244,55357759.0,161106387,156090477,2,GRT0NCFA5,Individual,98-7654321,AAA,ENTWR2K2R,Trust,AAA,corrupt,2002-02-27,21174756,32836009,3163347,201694948,507518591,155233095,7580064,4706647,5882274,2,Term Loan,VAL9197,Generic Text,Generic Text,265642,VAL2175,6,Generic Text,359785,169408,8,4,5,5,8.887,1.0866,4.1179,2,Generic Text,Generic Text,946364,708795,262345,42840,633625,524101,387146,737607,876721,137374,285505,457459,441894,529080,616114,164039,572715,1,VAL7179,2023-12-31,2,28217,2,5,Generic Text,3,5.5233,22490,650639,264417,403976,129737,OE59PBYVF0EFIJHR03N0,YION8841EOO6LKQXHXPV
CUST3MK7V4,OBLUJCN0O,ABC Corp,CCC,12-3456789,ZZ,999999,GICS,FAC8RNPK1,2014-04-21,1900-01-01,9,15,18326377,13050132,EUR,1.678657648220801,10.661349380517315,6235342.0,1900-01-01,3.0,2,0.9695,945131110,771310420,73185827.0,25914906104,199253848,1,GRTUY18HM,Individual,98-7654321,AAA,ENTB6B6N1,Individual,AAA,2019-05-26,2007-08-15,273569300,33925243,57378711,149993256,165236536,47402777,3300765090,3751879,1282892,2,Term Loan,VAL2475,Generic Text,Generic Text,279280,VAL7138,1,Generic Text,763680,968427,8,1,4,6,0.0669,3.4828,7.8159,2,Generic Text,Generic Text,972586,61386,820925,658998,757390,437355,88935,815208,68592,866820,61559,22560,110018,155898,121076,732222,790084,2,VAL7262,2023-12-31,3,502219,2,5,Generic Text,1,0.9874,325359,503677,554012,687712,534260,BD100YPYUDUNNEQDJRQJ,BS3VRF9RPRGOKF0HPWNL
"CUST,001","OBL
001",ABC Corp,,12345678X,ZZ,NAIC,NAICS,"FAC,123",invalid-date,1900-01-01,25,45,XX,??,US$,high,LGD,,1900-01-01,,8,all,loss,huge,,4218068,10071237408,4,"GRT,00X",Individual,NA#,XX,"ENT,00X",Entity LLC,AAA,2001-04-26,2005-06-17,11899747,46422769,893672736,86516260,161720946,41679306,34279984,1613033,404341490,1,Term Loan,VAL3633,Generic Text,Generic Text,247884,VAL1267,5,Generic Text,918493,712935,9,8,6,8,6.6889,9.9493,5.523,1,Generic Text,Generic Text,107662,452934,158506,846958,977426,975386,929328,825446,281448,935878,961793,91502,761826,9515,576274,339444,626696,2,VAL5097,2020-01-01,3,503649,2,9,Generic Text,3,6.5842,636643,27448,725553,280756,208451,X5CZGCARDKVBGN71AKSR,2FTUVURN4I8X5VFDJKPK
CUSTGCWQ6C,OBL5S5X0K,ABC Corp,CCC,12-3456789,US,999999,NAICS,FACNUR2OM,2021-10-17,2028-12-20,8,16,2170921,33494662,EUR,0.2239,0.2207,23099014.0,2012-11-03,25.0,1,0.1404,10759073,926682294,27244512.0,490162734,165842256,3,GRTSYOVB4,Individual,98-7654321,AAA,ENTR5XBYH,Individual,AAA,2006-07-11,2006-11-16,61925133,11593276,25967469,25126206,735507999,33917948,23212309,7374545,2411704,2,Term Loan,VAL2542,Generic Text,Generic Text,471988,VAL5319,6,Generic Text,648066,926663,3,0,2,9,2.4838,8.1388,6.2341,1,Generic Text,Generic Text,580727,560699,798872,300418,294610,376222,366838,689591,875617,415397,960447,719381,41191,749411,821415,11732,715533,1,VAL6243,2019-07-15,2,546703,1,2,Generic Text,0,7.8931,431682,529272,426883,182368,280762,S4XLD7D2VSNRK447V2IZ,AKNL4BGS4KV9OI8SKX4J
CUSTILGHKN,OBL8JY8GS,ABC Corp,AAA,12-3456789,IN,999999,SIC,FACUQJ5VS,2007-11-07,2035-09-30,10,25,45599656,6476945,INR,0.12,0.5343,24353195.0,2004-05-23,179.0,1,0.1198,77937,150649915,12884338.0,460274947,57393812,3,GRTTNJ6AR,Individual,98-7654321,AAA,ENTJTRL1B,Trust,BB,2003-07-22,2007-07-16,167803176,91420212,41270894,42566204,143825417,132528554,7821438,4814597,6270450,2,Term Loan,VAL4014,Generic Text,Generic Text,386941,VAL5025,9,Generic Text,635413,309622,2,1,6,8,4.6762,2.5527,7.6065,1,Generic Text,Generic Text,97955,10954,628222,158829,80631,151322,227178,501821,937001,570815,341405,500166,565048,635592,645731,488366,732295,1,VAL6517,2019-07-15,1,187980,1,6,Generic Text,1,4.692,431103,798760,869745,974204,976912,BU19GUGQUVPGVUTXAUF8,HAPKQD6W1P5SK7Q9BPGG
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,GICS,"FAC,123",invalid-date,corrupt,25,45,XX,??,US$,high,LGD,,corrupt,,8,all,loss,huge,,230216537,150788048,4,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,C,2017-12-24,2006-08-14,153949898,48067274,61776173,20827564,478252435,40877947,43103453,15489998,1031027,1,Term Loan,VAL9964,Generic Text,Generic Text,571905,VAL9005,7,Generic Text,975821,736272,2,2,6,0,0.2821,5.7863,7.713,1,Generic Text,Generic Text,983146,899439,624304,48166,640727,87933,72481,3781,96671,524203,141549,679403,590778,626625,493001,77089,731005,3,VAL4246,2019-07-15,2,852439,2,4,Generic Text,0,6.1224,588996,837304,165846,472216,889894,LVN6XWJ39RQY7FA9IL61,GAZBA5B0335G7BEKUHYL
CUST67FBID,OBLJ6IP1R,ABC Corp,AAA,12-3456789,ZZ,999999,NAICS,FACG8V1KD,1900-01-01,2025-06-19,17,18,32473504,7161136,GBP,2.309063740853766,27.78980440125854,14840946.0,1900-01-01,125.0,5,0.813,229466952,931511089,88618123.0,194632959,119552074,3,GRT7EMRHN,Guarantee Corp,98-7654321,BB,ENTWB3IZO,Entity LLC,AAA,2008-05-17,2010-11-24,107604719,63365870,29862448,13698671628,219847465,171109167,39194798,672901390,2907909,1,Term Loan,VAL8243,Generic Text,Generic Text,631479,VAL5223,0,Generic Text,238326,132357,8,3,0,9,8.326,3.1536,6.1742,1,Generic Text,Generic Text,316526,234229,917500,767089,769181,197780,6785,813587,235986,368961,531025,986825,935363,489391,696548,111215,556354,2,VAL8706,2020-01-01,3,142364,2,0,Generic Text,3,1.2366,787606,687841,220560,383111,171399,VKN2VGMGAEXVSO8E0K7P,962GRS0XETELUKA9IM5Y
"CUST,001","OBL
001",ABC Corp,,12345678X,XX1,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,211274938,19416882,4,"GRT,00X",Individual,NA#,XX,"ENT,00X",Individual,C,2005-01-07,2023-11-26,149030567,bad,79805755,50621557,398512554,83522395,28217460,14205528,9525079,1,Term Loan,VAL9478,Generic Text,Generic Text,631297,VAL4810,7,Generic Text,238852,200897,1,0,6,9,8.5471,0.2122,8.2722,2,Generic Text,Generic Text,957407,360563,279645,618132,619752,62881,751861,943225,882796,118542,966227,650535,663909,320042,574700,246428,858396,1,VAL3954,2019-07-15,3,694900,1,7,Generic Text,0,1.1508,678485,801220,656753,198527,439514,MVA1HEHCKL4PKFS6ZUT5,IAD6BK1V927FOE6EDX2T
"CUST,001","OBL
001",ABC Corp,,12345678X,ZZ,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,1900-01-01,,8,all,loss,huge,,23889487816,120917002,2,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,AAA,1900-01-01,2018-04-01,238109846,23073806,14145031,92437212,255117178,87382933,1860728311,5215278,1025395,1,Term Loan,VAL3156,Generic Text,Generic Text,424944,VAL3335,2,Generic Text,232754,719108,1,3,2,5,9.1478,2.7433,7.1317,2,Generic Text,Generic Text,672678,455086,385649,790569,985488,247069,991708,874263,699514,481395,377203,490162,439985,141625,389576,911749,313747,1,VAL4700,2023-12-31,2,631396,2,8,Generic Text,2,0.439,747875,455079,501155,936995,922072,LE4ZZIWE8VOQ2FUDHF9Z,VFCFGDCE71TK8IU8PI38
"CUST,001","OBL
001",XYZ Inc,,abcde123,XX,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,##,loss,huge,,243921499,168031209,2,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Individual,C,2011-11-21,2017-12-22,198600207,94360675,53694550,51459102,919126486,7399283,19537742,1050641,5366397,2,Term Loan,VAL3777,Generic Text,Generic Text,569472,VAL7174,9,Generic Text,350539,41111,4,5,8,4,9.1409,4.6928,7.6241,1,Generic Text,Generic Text,564804,301870,454711,701421,419941,22672,156552,171239,987173,173900,590581,926448,755941,681986,51975,259294,944895,1,VAL9293,2019-07-15,2,771031,1,8,Generic Text,0,1.0149,659284,266083,245177,393056,799772,BO31NFZY9CZSUGAWP498,3F7S3HKRTDIFEEOFHYVZ
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,bad,45,XX,??,US$,high,LGD,,invalid-date,,bad,all,loss,huge,,160454016,156746859,2,"GRT,00X",Individual,NA#,XX,"ENT,00X",Entity LLC,AAA,2011-09-13,2018-08-24,208618124,22797075,bad,212507884,126848941,111324442,33069770,3703713,8783880,1,Term Loan,VAL6018,Generic Text,Generic Text,878227,VAL5685,0,Generic Text,817231,349534,2,9,0,3,5.4799,8.3616,2.6369,2,Generic Text,Generic Text,567017,532202,55865,797625,955650,263759,208188,986752,415038,856923,145153,178290,686928,241053,481074,321152,380115,3,VAL4648,2020-01-01,2,376275,2,8,Generic Text,3,2.1277,897579,134519,898537,222102,344306,7VYROUNMF3YEST77PFJD,KV21IALT93TRIQ5TIS2C
CUSTVX3RAB,OBLBMRQXS,ABC Corp,BBB,12-3456789,DE,621111,NAICS,"bad,value
",2004-09-01,2029-06-05,bad,16,31534373,40758458,GBP,0.1096,0.7627,6041468.0,2007-05-27,38.0,2,0.2362,10511953,521913273,4789293.0,bad,140699340,2,GRTEM5QZ2,Individual,98-7654321,C,"bad,value
",Entity LLC,BB,2013-08-04,2022-06-19,bad,4994058,62191104,28878076,778214285,153574460,35542367,15654272,2615577,2,Term Loan,VAL5362,Generic Text,Generic Text,221610,VAL5766,6,Generic Text,356014,408404,7,2,2,2,9.4513,5.3433,2.5328,2,Generic Text,Generic Text,873205,174639,986690,327252,816327,675516,980743,651342,722895,173725,439420,971147,383016,246197,49284,417989,484992,3,VAL4084,2023-12-31,3,599583,1,5,Generic Text,2,7.0988,582677,641331,448300,321371,901296,EL63ZOGVSU4W595CSITY,3QBDW1HVMIWI6HMMTU9Y
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,XYZ,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,246353112,190055912,1,"GRT,00X",Guarantee Corp,NA#,XX,"bad,value
",Entity LLC,AAA,2020-03-01,2019-12-19,83852457,49694007,67751569,20012582,628458853,33160140,9359524,16254909,3433521,2,Term Loan,VAL8802,Generic Text,Generic Text,848678,VAL1000,1,Generic Text,132730,312183,0,5,1,0,5.0997,1.2032,7.0099,2,Generic Text,Generic Text,929961,416794,341753,131478,423607,557343,205552,609349,41536,126029,134711,920111,540332,40191,496310,758259,634105,3,VAL5623,2023-12-31,2,611024,2,7,Generic Text,3,2.7401,695891,814243,74611,555115,400035,IZCZYK88OV8KKU59JMM1,C2AKDRY35OMBWKG9MRJX
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,137317631,170424242,2,"GRT,00X",Individual,NA#,XX,"ENT,00X",Individual,AAA,2005-08-16,2012-07-17,122638318,7473017,37853174,54155930,229442801,64831370,29448568,9868940,6601103,2,Term Loan,VAL1227,Generic Text,Generic Text,985610,VAL6930,0,Generic Text,505090,937538,4,9,3,4,9.4245,8.0222,5.232,1,Generic Text,Generic Text,869768,467247,595519,387247,187956,597379,399711,447033,740674,393582,652131,443239,306612,759372,62879,324117,251215,1,VAL5822,2023-12-31,3,346592,2,5,Generic Text,0,0.4538,443754,232378,437880,115947,213552,UH6MJKMSBW20KQJL9Z8R,NX37MB670V2PYPUO977S
CUSTLI0Z5M,OBLMS9YZD,Individual,BBB,12-3456789,ZZ,621111,SIC,FACPPFY6H,2009-03-06,1900-01-01,14,20,46279675,19641228,GBP,4.3350365814056495,30.504620350241826,3697762.0,1900-01-01,10.0,5,0.476,424511184,922293266,32644499.0,19150447036,164457354,2,GRTUCVH1X,Individual,98-7654321,BB,ENTFJLT2U,Trust,BB,2009-08-19,2006-01-28,208395306,98402855,38350161,6232667,605817479,16518713,45900507,6544664,145603395,1,Term Loan,VAL8166,Generic Text,Generic Text,784805,VAL8590,6,Generic Text,298897,648394,5,7,4,4,0.1726,2.1008,0.884,1,Generic Text,Generic Text,617820,106868,77602,24363,830905,668868,315256,839525,937795,664213,757919,446265,570780,433892,614495,671953,185942,3,VAL7348,2023-12-31,2,299479,1,0,Generic Text,1,6.7978,349671,878015,346978,145479,877044,UBAA6QWEZB4B934AOIGM,88T3HNB5YHNU0SG32IH1
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,263199769,21540263,1,"GRT,00X",Individual,NA#,XX,"ENT,00X",Individual,AAA,2013-08-20,2004-06-22,187639725,28310818,51058841,217724883,998737549,94458455,36160793,3356482,421761,1,Term Loan,VAL3843,Generic Text,Generic Text,403180,VAL1498,3,Generic Text,634016,232851,9,9,2,3,1.1938,2.5791,1.417,1,Generic Text,Generic Text,61288,465750,518449,476723,793711,862386,650896,906068,475406,923546,384722,811529,252726,92613,337801,864873,211153,1,VAL8130,2023-12-31,1,521759,1,7,Generic Text,1,4.5637,552924,557785,416760,86414,65074,XB0PII0RXQ1722TO2XSP,U85GPJQPJE1EK0Q1B9G9
CUST23CAIY,OBLDOM8H4,XYZ Inc,AAA,12-3456789,IN,541512,GICS,FACFFGGNY,2022-05-02,2025-04-15,1,5,25967427,31039495,EUR,0.2021,0.6125,2002366.0,2016-08-12,10.0,2,0.7521,14544920,763919384,98265543.0,198025128,16606430,3,GRTV09CRI,Guarantee Corp,98-7654321,C,ENTE0CR6C,Individual,AAA,2018-07-27,2012-07-24,197104684,5554955,8048056,168943291,292562174,53454677,27482504,8540976,1650124,1,Term Loan,VAL1955,Generic Text,Generic Text,895481,VAL1173,5,Generic Text,759495,984676,4,8,8,2,5.5213,0.2849,1.6677,1,Generic Text,Generic Text,942002,104014,721711,893354,196879,825283,837029,584143,681515,527261,378033,367260,442590,783354,752652,579755,341021,1,VAL2146,2023-12-31,2,175632,2,8,Generic Text,3,4.9954,270938,481205,222046,446257,579216,30I0CGG2W8H73VWYWPRF,K3JNCU12Q87BK9FAAE0Q
